date,ingredient,students_present,meals_served,opening_stock,received_quantity,closing_stock,consumption,day_of_week,month,holiday,current_stock,minimum_stock
2025-11-12,Dal,457,457,69.89,192.26,200.0,62.15,Wednesday,11,0,200.0,35
2025-11-12,Wheat,457,457,226.12,0.0,102.72,123.4,Wednesday,11,0,102.72,60
2025-11-12,Oil,457,457,80.0,0.0,54.6,25.4,Wednesday,11,0,54.6,15
2025-11-13,Rice,511,511,600.0,0.0,341.79,258.21,Thursday,11,0,341.79,100
2025-11-13,Dal,511,511,200.0,0.0,125.06,74.94,Thursday,11,0,125.06,35
2025-11-13,Wheat,511,511,102.72,385.62,350.0,138.34,Thursday,11,0,350.0,60
2025-11-13,Oil,511,511,54.6,0.0,26.66,27.94,Thursday,11,0,26.66,15
2025-11-14,Rice,436,436,341.79,0.0,143.21,198.58,Friday,11,0,143.21,100
2025-11-14,Dal,436,436,125.06,0.0,60.99,64.07,Friday,11,0,60.99,35
2025-11-14,Wheat,436,436,350.0,0.0,234.27,115.73,Friday,11,0,234.27,60
2025-11-14,Oil,436,436,26.66,76.12,80.0,22.78,Friday,11,0,80.0,15
2025-11-15,Rice,0,0,143.21,0.0,143.21,0.0,Saturday,11,0,143.21,100
2025-11-15,Dal,0,0,60.99,0.0,60.99,0.0,Saturday,11,0,60.99,35
2025-11-15,Wheat,0,0,234.27,0.0,234.27,0.0,Saturday,11,0,234.27,60
2025-11-15,Oil,0,0,80.0,0.0,80.0,0.0,Saturday,11,0,80.0,15
2025-11-16,Rice,0,0,143.21,0.0,143.21,0.0,Sunday,11,0,143.21,100
2025-11-16,Dal,0,0,60.99,0.0,60.99,0.0,Sunday,11,0,60.99,35
2025-11-16,Wheat,0,0,234.27,0.0,234.27,0.0,Sunday,11,0,234.27,60
2025-11-16,Oil,0,0,80.0,0.0,80.0,0.0,Sunday,11,0,80.0,15
2025-11-17,Rice,465,465,143.21,692.5,600.0,235.71,Monday,11,0,600.0,100
2025-11-17,Dal,465,465,60.99,210.76,200.0,71.75,Monday,11,0,200.0,35
2025-11-17,Wheat,465,465,234.27,0.0,107.7,126.57,Monday,11,0,107.7,60
2025-11-17,Oil,465,465,80.0,0.0,55.46,24.54,Monday,11,0,55.46,15
2025-11-18,Rice,415,415,600.0,0.0,402.09,197.91,Tuesday,11,0,402.09,100
2025-11-18,Dal,415,415,200.0,0.0,144.17,55.83,Tuesday,11,0,144.17,35
2025-11-18,Wheat,415,415,107.7,350.22,350.0,107.92,Tuesday,11,0,350.0,60
2025-11-18,Oil,415,415,55.46,0.0,31.61,23.85,Tuesday,11,0,31.61,15
2025-11-19,Rice,431,431,402.09,0.0,199.49,202.6,Wednesday,11,0,199.49,100
2025-11-19,Dal,431,431,144.17,0.0,80.87,63.3,Wednesday,11,0,80.87,35
2025-11-19,Wheat,431,431,350.0,0.0,232.25,117.75,Wednesday,11,0,232.25,60
2025-11-19,Oil,431,431,31.61,72.66,80.0,24.27,Wednesday,11,0,80.0,15
2025-11-20,Rice,464,464,199.49,632.87,600.0,232.36,Thursday,11,0,600.0,100
2025-11-20,Dal,464,464,80.87,189.85,200.0,70.72,Thursday,11,0,200.0,35
2025-11-20,Wheat,464,464,232.25,0.0,103.8,128.45,Thursday,11,0,103.8,60
2025-11-20,Oil,464,464,80.0,0.0,53.26,26.74,Thursday,11,0,53.26,15
2025-11-21,Rice,477,477,600.0,0.0,376.81,223.19,Friday,11,0,376.81,100
2025-11-21,Dal,477,477,200.0,0.0,131.9,68.1,Friday,11,0,131.9,35
2025-11-21,Wheat,477,477,103.8,372.67,350.0,126.47,Friday,11,0,350.0,60
2025-11-21,Oil,477,477,53.26,0.0,26.56,26.7,Friday,11,0,26.56,15
2025-11-22,Rice,0,0,376.81,0.0,376.81,0.0,Saturday,11,0,376.81,100
2025-11-22,Dal,0,0,131.9,0.0,131.9,0.0,Saturday,11,0,131.9,35
2025-11-22,Wheat,0,0,350.0,0.0,350.0,0.0,Saturday,11,0,350.0,60
2025-11-22,Oil,0,0,26.56,0.0,26.56,0.0,Saturday,11,0,26.56,15
2025-11-23,Rice,0,0,376.81,0.0,376.81,0.0,Sunday,11,0,376.81,100
2025-11-23,Dal,0,0,131.9,0.0,131.9,0.0,Sunday,11,0,131.9,35
2025-11-23,Wheat,0,0,350.0,0.0,350.0,0.0,Sunday,11,0,350.0,60
2025-11-23,Oil,0,0,26.56,0.0,26.56,0.0,Sunday,11,0,26.56,15
2025-11-24,Rice,459,459,376.81,0.0,155.33,221.48,Monday,11,0,155.33,100
2025-11-24,Dal,459,459,131.9,0.0,70.21,61.69,Monday,11,0,70.21,35
2025-11-24,Wheat,459,459,350.0,0.0,220.21,129.79,Monday,11,0,220.21,60
2025-11-24,Oil,459,459,26.56,96.9,80.0,43.46,Monday,11,0,80.0,15
2025-11-25,Rice,440,440,155.33,653.59,600.0,208.92,Tuesday,11,0,600.0,100
2025-11-25,Dal,440,440,70.21,192.56,200.0,62.77,Tuesday,11,0,200.0,35
2025-11-25,Wheat,440,440,220.21,0.0,99.32,120.89,Tuesday,11,0,99.32,60
2025-11-25,Oil,440,440,80.0,0.0,54.83,25.17,Tuesday,11,0,54.83,15
2025-11-26,Rice,465,465,600.0,0.0,382.51,217.49,Wednesday,11,0,382.51,100
2025-11-26,Dal,465,465,200.0,0.0,134.53,65.47,Wednesday,11,0,134.53,35
2025-11-26,Wheat,465,465,99.32,374.74,350.0,124.06,Wednesday,11,0,350.0,60
2025-11-26,Oil,465,465,54.83,0.0,29.91,24.92,Wednesday,11,0,29.91,15
2025-11-27,Rice,454,454,382.51,0.0,171.39,211.12,Thursday,11,0,171.39,100
2025-11-27,Dal,454,454,134.53,0.0,69.61,64.92,Thursday,11,0,69.61,35
2025-11-27,Wheat,454,454,350.0,0.0,217.26,132.74,Thursday,11,0,217.26,60
2025-11-27,Oil,454,454,29.91,74.99,80.0,24.9,Thursday,11,0,80.0,15
2025-11-28,Rice,489,489,171.39,659.74,600.0,231.13,Friday,11,0,600.0,100
2025-11-28,Dal,489,489,69.61,202.86,200.0,72.47,Friday,11,0,200.0,35
2025-11-28,Wheat,489,489,217.26,0.0,88.45,128.81,Friday,11,0,88.45,60
2025-11-28,Oil,489,489,80.0,0.0,52.97,27.03,Friday,11,0,52.97,15
2025-11-29,Rice,0,0,600.0,0.0,600.0,0.0,Saturday,11,0,600.0,100
2025-11-29,Dal,0,0,200.0,0.0,200.0,0.0,Saturday,11,0,200.0,35
2025-11-29,Wheat,0,0,88.45,0.0,88.45,0.0,Saturday,11,0,88.45,60
2025-11-29,Oil,0,0,52.97,0.0,52.97,0.0,Saturday,11,0,52.97,15
2025-11-30,Rice,0,0,600.0,0.0,600.0,0.0,Sunday,11,0,600.0,100
2025-11-30,Dal,0,0,200.0,0.0,200.0,0.0,Sunday,11,0,200.0,35
2025-11-30,Wheat,0,0,88.45,0.0,88.45,0.0,Sunday,11,0,88.45,60
2025-11-30,Oil,0,0,52.97,0.0,52.97,0.0,Sunday,11,0,52.97,15
2025-12-01,Rice,448,448,600.0,0.0,392.83,207.17,Monday,12,0,392.83,100
2025-12-01,Dal,448,448,200.0,0.0,136.87,63.13,Monday,12,0,136.87,35
2025-12-01,Wheat,448,448,88.45,380.11,350.0,118.56,Monday,12,0,350.0,60
2025-12-01,Oil,448,448,52.97,0.0,27.87,25.1,Monday,12,0,27.87,15
2025-12-02,Rice,466,466,392.83,0.0,174.12,218.71,Tuesday,12,0,174.12,100
2025-12-02,Dal,466,466,136.87,0.0,71.75,65.12,Tuesday,12,0,71.75,35
2025-12-02,Wheat,466,466,350.0,0.0,220.9,129.1,Tuesday,12,0,220.9,60
2025-12-02,Oil,466,466,27.87,78.31,80.0,26.18,Tuesday,12,0,80.0,15
2025-12-03,Rice,447,447,174.12,619.0,600.0,193.12,Wednesday,12,0,600.0,100
2025-12-03,Dal,447,447,71.75,192.93,200.0,64.68,Wednesday,12,0,200.0,35
2025-12-03,Wheat,447,447,220.9,0.0,97.69,123.21,Wednesday,12,0,97.69,60
2025-12-03,Oil,447,447,80.0,0.0,54.82,25.18,Wednesday,12,0,54.82,15
2025-12-04,Rice,458,458,600.0,0.0,372.91,227.09,Thursday,12,0,372.91,100
2025-12-04,Dal,458,458,200.0,0.0,131.26,68.74,Thursday,12,0,131.26,35
2025-12-04,Wheat,458,458,97.69,364.44,350.0,112.13,Thursday,12,0,350.0,60
2025-12-04,Oil,458,458,54.82,0.0,28.0,26.82,Thursday,12,0,28.0,15
2025-12-05,Rice,461,461,372.91,0.0,151.81,221.1,Friday,12,0,151.81,100
2025-12-05,Dal,461,461,131.26,0.0,69.62,61.64,Friday,12,0,69.62,35
2025-12-05,Wheat,461,461,350.0,0.0,225.66,124.34,Friday,12,0,225.66,60
2025-12-05,Oil,461,461,28.0,76.82,80.0,24.82,Friday,12,0,80.0,15
2025-12-06,Rice,0,0,151.81,0.0,151.81,0.0,Saturday,12,0,151.81,100
2025-12-06,Dal,0,0,69.62,0.0,69.62,0.0,Saturday,12,0,69.62,35
2025-12-06,Wheat,0,0,225.66,0.0,225.66,0.0,Saturday,12,0,225.66,60
2025-12-06,Oil,0,0,80.0,0.0,80.0,0.0,Saturday,12,0,80.0,15
2025-12-07,Rice,0,0,151.81,0.0,151.81,0.0,Sunday,12,0,151.81,100
2025-12-07,Dal,0,0,69.62,0.0,69.62,0.0,Sunday,12,0,69.62,35
2025-12-07,Wheat,0,0,225.66,0.0,225.66,0.0,Sunday,12,0,225.66,60
2025-12-07,Oil,0,0,80.0,0.0,80.0,0.0,Sunday,12,0,80.0,15
2025-12-08,Rice,453,453,151.81,660.85,600.0,212.66,Monday,12,0,600.0,100
2025-12-08,Dal,453,453,69.62,194.29,200.0,63.91,Monday,12,0,200.0,35
2025-12-08,Wheat,453,453,225.66,0.0,115.67,109.99,Monday,12,0,115.67,60
2025-12-08,Oil,453,453,80.0,0.0,55.15,24.85,Monday,12,0,55.15,15
2025-12-09,Rice,432,432,600.0,0.0,400.63,199.37,Tuesday,12,0,400.63,100
2025-12-09,Dal,432,432,200.0,0.0,134.09,65.91,Tuesday,12,0,134.09,35
2025-12-09,Wheat,432,432,115.67,347.3,350.0,112.97,Tuesday,12,0,350.0,60
2025-12-09,Oil,432,432,55.15,0.0,32.14,23.01,Tuesday,12,0,32.14,15
2025-12-10,Rice,449,449,400.63,0.0,184.33,216.3,Wednesday,12,0,184.33,100
2025-12-10,Dal,449,449,134.09,0.0,72.05,62.04,Wednesday,12,0,72.05,35
2025-12-10,Wheat,449,449,350.0,0.0,232.14,117.86,Wednesday,12,0,232.14,60
2025-12-10,Oil,449,449,32.14,71.42,80.0,23.56,Wednesday,12,0,80.0,15
2025-12-11,Rice,421,421,184.33,595.07,600.0,179.4,Thursday,12,0,600.0,100
2025-12-11,Dal,421,421,72.05,185.92,200.0,57.97,Thursday,12,0,200.0,35
2025-12-11,Wheat,421,421,232.14,0.0,116.97,115.17,Thursday,12,0,116.97,60
2025-12-11,Oil,421,421,80.0,0.0,56.63,23.37,Thursday,12,0,56.63,15
2025-12-12,Rice,484,484,600.0,0.0,375.32,224.68,Friday,12,0,375.32,100
2025-12-12,Dal,484,484,200.0,0.0,132.95,67.05,Friday,12,0,132.95,35
2025-12-12,Wheat,484,484,116.97,369.68,350.0,136.65,Friday,12,0,350.0,60
2025-12-12,Oil,484,484,56.63,0.0,28.34,28.29,Friday,12,0,28.34,15
2025-12-13,Rice,0,0,375.32,0.0,375.32,0.0,Saturday,12,0,375.32,100
2025-12-13,Dal,0,0,132.95,0.0,132.95,0.0,Saturday,12,0,132.95,35
2025-12-13,Wheat,0,0,350.0,0.0,350.0,0.0,Saturday,12,0,350.0,60
2025-12-13,Oil,0,0,28.34,0.0,28.34,0.0,Saturday,12,0,28.34,15
2025-12-14,Rice,0,0,375.32,0.0,375.32,0.0,Sunday,12,0,375.32,100
2025-12-14,Dal,0,0,132.95,0.0,132.95,0.0,Sunday,12,0,132.95,35
2025-12-14,Wheat,0,0,350.0,0.0,350.0,0.0,Sunday,12,0,350.0,60
2025-12-14,Oil,0,0,28.34,0.0,28.34,0.0,Sunday,12,0,28.34,15
2025-12-15,Rice,473,473,375.32,0.0,151.29,224.03,Monday,12,0,151.29,100
2025-12-15,Dal,473,473,132.95,0.0,64.91,68.04,Monday,12,0,64.91,35
2025-12-15,Wheat,473,473,350.0,0.0,219.25,130.75,Monday,12,0,219.25,60
2025-12-15,Oil,473,473,28.34,78.19,80.0,26.53,Monday,12,0,80.0,15
2025-12-16,Rice,493,493,151.29,659.46,600.0,210.75,Tuesday,12,0,600.0,100
2025-12-16,Dal,493,493,64.91,202.14,200.0,67.05,Tuesday,12,0,200.0,35
2025-12-16,Wheat,493,493,219.25,0.0,86.72,132.53,Tuesday,12,0,86.72,60
2025-12-16,Oil,493,493,80.0,0.0,51.78,28.22,Tuesday,12,0,51.78,15
2025-12-17,Rice,454,454,600.0,0.0,388.93,211.07,Wednesday,12,0,388.93,100
2025-12-17,Dal,454,454,200.0,0.0,133.39,66.61,Wednesday,12,0,133.39,35
2025-12-17,Wheat,454,454,86.72,387.69,350.0,124.41,Wednesday,12,0,350.0,60
2025-12-17,Oil,454,454,51.78,0.0,26.02,25.76,Wednesday,12,0,26.02,15
2025-12-18,Rice,450,450,388.93,0.0,181.57,207.36,Thursday,12,0,181.57,100
2025-12-18,Dal,450,450,133.39,0.0,74.09,59.3,Thursday,12,0,74.09,35
2025-12-18,Wheat,450,450,350.0,0.0,233.35,116.65,Thursday,12,0,233.35,60
2025-12-18,Oil,450,450,26.02,80.49,80.0,26.51,Thursday,12,0,80.0,15
2025-12-19,Rice,453,453,181.57,633.35,600.0,214.92,Friday,12,0,600.0,100
2025-12-19,Dal,453,453,74.09,189.5,200.0,63.59,Friday,12,0,200.0,35
2025-12-19,Wheat,453,453,233.35,0.0,112.49,120.86,Friday,12,0,112.49,60
2025-12-19,Oil,453,453,80.0,0.0,53.7,26.3,Friday,12,0,53.7,15
2025-12-20,Rice,0,0,600.0,0.0,600.0,0.0,Saturday,12,0,600.0,100
2025-12-20,Dal,0,0,200.0,0.0,200.0,0.0,Saturday,12,0,200.0,35
2025-12-20,Wheat,0,0,112.49,0.0,112.49,0.0,Saturday,12,0,112.49,60
2025-12-20,Oil,0,0,53.7,0.0,53.7,0.0,Saturday,12,0,53.7,15
2025-12-21,Rice,0,0,600.0,0.0,600.0,0.0,Sunday,12,0,600.0,100
2025-12-21,Dal,0,0,200.0,0.0,200.0,0.0,Sunday,12,0,200.0,35
2025-12-21,Wheat,0,0,112.49,0.0,112.49,0.0,Sunday,12,0,112.49,60
2025-12-21,Oil,0,0,53.7,0.0,53.7,0.0,Sunday,12,0,53.7,15
2025-12-22,Rice,492,492,600.0,0.0,362.14,237.86,Monday,12,0,362.14,100
2025-12-22,Dal,492,492,200.0,0.0,126.66,73.34,Monday,12,0,126.66,35
2025-12-22,Wheat,492,492,112.49,492.39,350.0,254.88,Monday,12,0,350.0,60
2025-12-22,Oil,492,492,53.7,0.0,26.06,27.64,Monday,12,0,26.06,15
2025-12-23,Rice,438,438,362.14,0.0,152.5,209.64,Tuesday,12,0,152.5,100
2025-12-23,Dal,438,438,126.66,0.0,64.3,62.36,Tuesday,12,0,64.3,35
2025-12-23,Wheat,438,438,350.0,0.0,225.8,124.2,Tuesday,12,0,225.8,60
2025-12-23,Oil,438,438,26.06,76.88,80.0,22.94,Tuesday,12,0,80.0,15
2025-12-24,Rice,449,449,152.5,659.31,600.0,211.81,Wednesday,12,0,600.0,100
2025-12-24,Dal,449,449,64.3,200.3,200.0,64.6,Wednesday,12,0,200.0,35
2025-12-24,Wheat,449,449,225.8,0.0,106.65,119.15,Wednesday,12,0,106.65,60
2025-12-24,Oil,449,449,80.0,0.0,56.16,23.84,Wednesday,12,0,56.16,15
2025-12-25,Rice,0,0,600.0,0.0,600.0,0.0,Thursday,12,1,600.0,100
2025-12-25,Dal,0,0,200.0,0.0,200.0,0.0,Thursday,12,1,200.0,35
2025-12-25,Wheat,0,0,106.65,0.0,106.65,0.0,Thursday,12,1,106.65,60
2025-12-25,Oil,0,0,56.16,0.0,56.16,0.0,Thursday,12,1,56.16,15
2025-12-26,Rice,0,0,600.0,0.0,600.0,0.0,Friday,12,1,600.0,100
2025-12-26,Dal,0,0,200.0,0.0,200.0,0.0,Friday,12,1,200.0,35
2025-12-26,Wheat,0,0,106.65,0.0,106.65,0.0,Friday,12,1,106.65,60
2025-12-26,Oil,0,0,56.16,0.0,56.16,0.0,Friday,12,1,56.16,15
2025-12-27,Rice,0,0,600.0,0.0,600.0,0.0,Saturday,12,1,600.0,100
2025-12-27,Dal,0,0,200.0,0.0,200.0,0.0,Saturday,12,1,200.0,35
2025-12-27,Wheat,0,0,106.65,0.0,106.65,0.0,Saturday,12,1,106.65,60
2025-12-27,Oil,0,0,56.16,0.0,56.16,0.0,Saturday,12,1,56.16,15
2025-12-28,Rice,0,0,600.0,0.0,600.0,0.0,Sunday,12,1,600.0,100
2025-12-28,Dal,0,0,200.0,0.0,200.0,0.0,Sunday,12,1,200.0,35
2025-12-28,Wheat,0,0,106.65,0.0,106.65,0.0,Sunday,12,1,106.65,60
2025-12-28,Oil,0,0,56.16,0.0,56.16,0.0,Sunday,12,1,56.16,15
2025-12-29,Rice,0,0,600.0,0.0,600.0,0.0,Monday,12,1,600.0,100
2025-12-29,Dal,0,0,200.0,0.0,200.0,0.0,Monday,12,1,200.0,35
2025-12-29,Wheat,0,0,106.65,0.0,106.65,0.0,Monday,12,1,106.65,60
2025-12-29,Oil,0,0,56.16,0.0,56.16,0.0,Monday,12,1,56.16,15
2025-12-30,Rice,0,0,600.0,0.0,600.0,0.0,Tuesday,12,1,600.0,100
2025-12-30,Dal,0,0,200.0,0.0,200.0,0.0,Tuesday,12,1,200.0,35
2025-12-30,Wheat,0,0,106.65,0.0,106.65,0.0,Tuesday,12,1,106.65,60
2025-12-30,Oil,0,0,56.16,0.0,56.16,0.0,Tuesday,12,1,56.16,15
2025-12-31,Rice,0,0,600.0,0.0,600.0,0.0,Wednesday,12,1,600.0,100
2025-12-31,Dal,0,0,200.0,0.0,200.0,0.0,Wednesday,12,1,200.0,35
2025-12-31,Wheat,0,0,106.65,0.0,106.65,0.0,Wednesday,12,1,106.65,60
2025-12-31,Oil,0,0,56.16,0.0,56.16,0.0,Wednesday,12,1,56.16,15
2026-01-01,Rice,0,0,600.0,0.0,600.0,0.0,Thursday,1,1,600.0,100
2026-01-01,Dal,0,0,200.0,0.0,200.0,0.0,Thursday,1,1,200.0,35
2026-01-01,Wheat,0,0,106.65,0.0,106.65,0.0,Thursday,1,1,106.65,60
2026-01-01,Oil,0,0,56.16,0.0,56.16,0.0,Thursday,1,1,56.16,15
2026-01-02,Rice,0,0,600.0,0.0,600.0,0.0,Friday,1,1,600.0,100
2026-01-02,Dal,0,0,200.0,0.0,200.0,0.0,Friday,1,1,200.0,35
2026-01-02,Wheat,0,0,106.65,0.0,106.65,0.0,Friday,1,1,106.65,60
2026-01-02,Oil,0,0,56.16,0.0,56.16,0.0,Friday,1,1,56.16,15
2026-01-03,Rice,0,0,600.0,0.0,600.0,0.0,Saturday,1,1,600.0,100
2026-01-03,Dal,0,0,200.0,0.0,200.0,0.0,Saturday,1,1,200.0,35
2026-01-03,Wheat,0,0,106.65,0.0,106.65,0.0,Saturday,1,1,106.65,60
2026-01-03,Oil,0,0,56.16,0.0,56.16,0.0,Saturday,1,1,56.16,15
2026-01-04,Rice,0,0,600.0,0.0,600.0,0.0,Sunday,1,1,600.0,100
2026-01-04,Dal,0,0,200.0,0.0,200.0,0.0,Sunday,1,1,200.0,35
2026-01-04,Wheat,0,0,106.65,0.0,106.65,0.0,Sunday,1,1,106.65,60
2026-01-04,Oil,0,0,56.16,0.0,56.16,0.0,Sunday,1,1,56.16,15
2026-01-05,Rice,0,0,600.0,0.0,600.0,0.0,Monday,1,1,600.0,100
2026-01-05,Dal,0,0,200.0,0.0,200.0,0.0,Monday,1,1,200.0,35
2026-01-05,Wheat,0,0,106.65,0.0,106.65,0.0,Monday,1,1,106.65,60
2026-01-05,Oil,0,0,56.16,0.0,56.16,0.0,Monday,1,1,56.16,15
2026-01-06,Rice,479,479,600.0,0.0,371.63,228.37,Tuesday,1,0,371.63,100
2026-01-06,Dal,479,479,200.0,0.0,130.96,69.04,Tuesday,1,0,130.96,35
2026-01-06,Wheat,479,479,106.65,369.73,350.0,126.38,Tuesday,1,0,350.0,60
2026-01-06,Oil,479,479,56.16,0.0,28.43,27.73,Tuesday,1,0,28.43,15
2026-01-07,Rice,451,451,371.63,0.0,157.78,213.85,Wednesday,1,0,157.78,100
2026-01-07,Dal,451,451,130.96,0.0,67.89,63.07,Wednesday,1,0,67.89,35
2026-01-07,Wheat,451,451,350.0,0.0,225.81,124.19,Wednesday,1,0,225.81,60
2026-01-07,Oil,451,451,28.43,74.99,80.0,23.42,Wednesday,1,0,80.0,15
2026-01-08,Rice,417,417,157.78,632.19,600.0,189.97,Thursday,1,0,600.0,100
2026-01-08,Dal,417,417,67.89,193.17,200.0,61.06,Thursday,1,0,200.0,35
2026-01-08,Wheat,417,417,225.81,0.0,107.27,118.54,Thursday,1,0,107.27,60
2026-01-08,Oil,417,417,80.0,0.0,55.78,24.22,Thursday,1,0,55.78,15
2026-01-09,Rice,443,443,600.0,0.0,406.97,193.03,Friday,1,0,406.97,100
2026-01-09,Dal,443,443,200.0,0.0,133.01,66.99,Friday,1,0,133.01,35
2026-01-09,Wheat,443,443,107.27,351.16,350.0,108.43,Friday,1,0,350.0,60
2026-01-09,Oil,443,443,55.78,0.0,30.22,25.56,Friday,1,0,30.22,15
2026-01-10,Rice,0,0,406.97,0.0,406.97,0.0,Saturday,1,0,406.97,100
2026-01-10,Dal,0,0,133.01,0.0,133.01,0.0,Saturday,1,0,133.01,35
2026-01-10,Wheat,0,0,350.0,0.0,350.0,0.0,Saturday,1,0,350.0,60
2026-01-10,Oil,0,0,30.22,0.0,30.22,0.0,Saturday,1,0,30.22,15
2026-01-11,Rice,0,0,406.97,0.0,406.97,0.0,Sunday,1,0,406.97,100
2026-01-11,Dal,0,0,133.01,0.0,133.01,0.0,Sunday,1,0,133.01,35
2026-01-11,Wheat,0,0,350.0,0.0,350.0,0.0,Sunday,1,0,350.0,60
2026-01-11,Oil,0,0,30.22,0.0,30.22,0.0,Sunday,1,0,30.22,15
2026-01-12,Rice,445,445,406.97,0.0,202.97,204.0,Monday,1,0,202.97,100
2026-01-12,Dal,445,445,133.01,0.0,73.84,59.17,Monday,1,0,73.84,35
2026-01-12,Wheat,445,445,350.0,0.0,219.77,130.23,Monday,1,0,219.77,60
2026-01-12,Oil,445,445,30.22,74.34,80.0,24.56,Monday,1,0,80.0,15
2026-01-13,Rice,472,472,202.97,616.64,600.0,219.61,Tuesday,1,0,600.0,100
2026-01-13,Dal,472,472,73.84,195.4,200.0,69.24,Tuesday,1,0,200.0,35
2026-01-13,Wheat,472,472,219.77,0.0,104.14,115.63,Tuesday,1,0,104.14,60
2026-01-13,Oil,472,472,80.0,0.0,53.76,26.24,Tuesday,1,0,53.76,15
2026-01-14,Rice,458,458,600.0,0.0,389.04,210.96,Wednesday,1,0,389.04,100
2026-01-14,Dal,458,458,200.0,0.0,133.55,66.45,Wednesday,1,0,133.55,35
2026-01-14,Wheat,458,458,104.14,369.4,350.0,123.54,Wednesday,1,0,350.0,60
2026-01-14,Oil,458,458,53.76,0.0,28.23,25.53,Wednesday,1,0,28.23,15
2026-01-15,Rice,471,471,389.04,613.17,600.0,402.21,Thursday,1,0,600.0,100
2026-01-15,Dal,471,471,133.55,0.0,64.73,68.82,Thursday,1,0,64.73,35
2026-01-15,Wheat,471,471,350.0,0.0,218.85,131.15,Thursday,1,0,218.85,60
2026-01-15,Oil,471,471,28.23,77.78,80.0,26.01,Thursday,1,0,80.0,15
2026-01-16,Rice,462,462,600.0,0.0,376.44,223.56,Friday,1,0,376.44,100
2026-01-16,Dal,462,462,64.73,201.14,200.0,65.87,Friday,1,0,200.0,35
2026-01-16,Wheat,462,462,218.85,0.0,95.11,123.74,Friday,1,0,95.11,60
2026-01-16,Oil,462,462,80.0,0.0,54.95,25.05,Friday,1,0,54.95,15
2026-01-17,Rice,0,0,376.44,0.0,376.44,0.0,Saturday,1,0,376.44,100
2026-01-17,Dal,0,0,200.0,0.0,200.0,0.0,Saturday,1,0,200.0,35
2026-01-17,Wheat,0,0,95.11,0.0,95.11,0.0,Saturday,1,0,95.11,60
2026-01-17,Oil,0,0,54.95,0.0,54.95,0.0,Saturday,1,0,54.95,15
2026-01-18,Rice,0,0,376.44,0.0,376.44,0.0,Sunday,1,0,376.44,100
2026-01-18,Dal,0,0,200.0,0.0,200.0,0.0,Sunday,1,0,200.0,35
2026-01-18,Wheat,0,0,95.11,0.0,95.11,0.0,Sunday,1,0,95.11,60
2026-01-18,Oil,0,0,54.95,0.0,54.95,0.0,Sunday,1,0,54.95,15
2026-01-19,Rice,448,448,376.44,0.0,153.5,222.94,Monday,1,0,153.5,100
2026-01-19,Dal,448,448,200.0,0.0,133.3,66.7,Monday,1,0,133.3,35
2026-01-19,Wheat,448,448,95.11,377.69,350.0,122.8,Monday,1,0,350.0,60
2026-01-19,Oil,448,448,54.95,0.0,30.08,24.87,Monday,1,0,30.08,15
2026-01-20,Rice,458,458,153.5,672.59,600.0,226.09,Tuesday,1,0,600.0,100
2026-01-20,Dal,458,458,133.3,0.0,65.61,67.69,Tuesday,1,0,65.61,35
2026-01-20,Wheat,458,458,350.0,0.0,228.77,121.23,Tuesday,1,0,228.77,60
2026-01-20,Oil,458,458,30.08,74.21,80.0,24.29,Tuesday,1,0,80.0,15
2026-01-21,Rice,422,422,600.0,0.0,401.3,198.7,Wednesday,1,0,401.3,100
2026-01-21,Dal,422,422,65.61,194.36,200.0,59.97,Wednesday,1,0,200.0,35
2026-01-21,Wheat,422,422,228.77,0.0,120.58,108.19,Wednesday,1,0,120.58,60
2026-01-21,Oil,422,422,80.0,0.0,58.17,21.83,Wednesday,1,0,58.17,15
2026-01-22,Rice,413,413,401.3,0.0,203.3,198.0,Thursday,1,0,203.3,100
2026-01-22,Dal,413,413,200.0,0.0,139.85,60.15,Thursday,1,0,139.85,35
2026-01-22,Wheat,413,413,120.58,342.18,350.0,112.76,Thursday,1,0,350.0,60
2026-01-22,Oil,413,413,58.17,0.0,35.23,22.94,Thursday,1,0,35.23,15
2026-01-23,Rice,415,415,203.3,592.58,600.0,195.88,Friday,1,0,600.0,100
2026-01-23,Dal,415,415,139.85,0.0,77.65,62.2,Friday,1,0,77.65,35
2026-01-23,Wheat,415,415,350.0,0.0,233.38,116.62,Friday,1,0,233.38,60
2026-01-23,Oil,415,415,35.23,67.71,80.0,22.94,Friday,1,0,80.0,15
2026-01-24,Rice,0,0,600.0,0.0,600.0,0.0,Saturday,1,0,600.0,100
2026-01-24,Dal,0,0,77.65,0.0,77.65,0.0,Saturday,1,0,77.65,35
2026-01-24,Wheat,0,0,233.38,0.0,233.38,0.0,Saturday,1,0,233.38,60
2026-01-24,Oil,0,0,80.0,0.0,80.0,0.0,Saturday,1,0,80.0,15
2026-01-25,Rice,0,0,600.0,0.0,600.0,0.0,Sunday,1,0,600.0,100
2026-01-25,Dal,0,0,77.65,0.0,77.65,0.0,Sunday,1,0,77.65,35
2026-01-25,Wheat,0,0,233.38,0.0,233.38,0.0,Sunday,1,0,233.38,60
2026-01-25,Oil,0,0,80.0,0.0,80.0,0.0,Sunday,1,0,80.0,15
2026-01-26,Rice,408,408,600.0,0.0,424.48,175.52,Monday,1,0,424.48,100
2026-01-26,Dal,408,408,77.65,184.53,200.0,62.18,Monday,1,0,200.0,35
